ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2017;UF;21;Maranhao;0.685;0.764;0.684;0.616;0.557;0.758;0.5;0.669;0.492;0.38;0.125;0.28;0.383;27;12.5;28;38.3;26.3;70.83;20.49;7.11;53.53;97.69;91.89;64.27;49.35;55.7;7.45;15.73;16.96;20.28;99.15;84.83;26.17;80.64;50.17;35.86;7.72;15.19;11.53;94.73;97.13;54.7;12.37;370.74;377.31;791.13;68.23;50.43;142.18;237.56;380.95;1041.48;1486.9;15.44;10.81;0.526;0.507;14.57;29.24;53.59;38.29;71.76;127.2;6.960.070;6.957.710;6.836.632;246.748;1.226.523;1.636.171;423.584;409.647;5.028.268;392.654;838.271;4.618.621;3.780.349;494.995;2.212.110
2017;UF;22;Piaui;0.694;0.769;0.665;0.653;0.536;0.74;0.51;0.681;0.492;0.395;0.114;0.26;0.395;26.5;11.4;26;39.5;25.6;71.12;18.66;9.13;49.42;98.99;89.92;57.61;49.64;53.63;7.55;16.3;17.47;20.59;99.76;89.12;35.32;80.1;48.43;34.06;10.62;17.66;12.38;95.39;98.85;51.04;18.39;464.7;467.53;830.19;63.91;65.88;171.81;290.98;480.89;1301.61;1879.59;15.82;10.95;0.529;0.522;11.45;23.49;44.77;44.84;75.1;131.21;3.254.626;3.249.954;3.230.269;105.204;481.859;652.777;166.838;170.918;2.475.405;161.884;378.915;2.304.486;1.925.570;297.182;1.157.843
2017;UF;23;Ceara;0.73;0.816;0.715;0.666;0.585;0.791;0.541;0.738;0.535;0.402;0.096;0.252;0.396;25.8;9.6;25.2;39.6;24.8;73.94;13.86;9.2;46.82;98.91;95.33;67.73;54.5;58.51;8.04;13.19;14.07;16.75;99.06;86.61;26.49;82.77;53.38;39.84;10.02;11.25;7.25;94.63;97.78;59.38;16.76;503.66;508.39;938.11;69.65;73.53;184.64;299.35;483.09;1469.46;2205.11;17.08;11.38;0.547;0.548;9.47;20.72;43.05;40.84;75.8;138.01;9.015.354;9.009.590;8.925.829;252.279;1.239.118;1.709.552;448.506;470.433;6.969.352;465.068;1.134.474;6.498.919;5.364.444;828.964;3.360.510
2017;UF;24;Rio Grande do Norte;0.728;0.848;0.677;0.672;0.568;0.739;0.55;0.772;0.529;0.407;0.09;0.218;0.394;24.4;9;21.8;39.4;23.4;75.87;14.13;8.93;44.05;99.25;91.52;56.84;47.8;56.75;8.25;12.98;13.84;16.36;99.1;87.66;34.38;77.97;52.47;40.42;11.78;18.46;12.84;94.43;97.26;51.2;19.41;524.68;531.45;967.48;65.55;79.49;201.65;332.06;526.53;1477.88;2120.44;15.08;10.51;0.523;0.503;8.38;18.87;38.57;35.86;75.47;136.09;3.450.669;3.449.520;3.405.600;98.575;458.998;638.723;169.033;179.724;2.703.614;182.057;423.632;2.523.890;2.100.257;308.227;1.223.055
2017;UF;25;Paraiba;0.717;0.807;0.671;0.682;0.533;0.753;0.531;0.725;0.492;0.419;0.101;0.267;0.385;26;10.1;26.7;38.5;25.1;73.39;15.46;9.74;48.11;98.17;93.02;58.19;51.89;53.25;7.8;16.23;17.37;20.26;98.97;85.62;30.67;75.17;49.06;38.52;12.64;17.21;11.89;93.79;96.57;51.63;19.38;557.71;560.37;1023.6;67.76;88.27;206.21;321.07;520.16;1650.15;2477.42;16.83;11.21;0.548;0.544;7.5;17.49;39.32;45.53;79.88;145.49;3.953.448;3.951.897;3.933.187;116.566;538.728;754.081;174.081;215.353;3.054.273;204.303;455.205;2.838.919;2.383.714;384.982;1.455.930
2017;UF;26;Pernambuco;0.722;0.819;0.684;0.671;0.577;0.744;0.539;0.748;0.525;0.399;0.087;0.232;0.405;25.3;8.7;23.2;40.5;24.1;74.16;12.21;9.41;45.7;98.99;87.7;60.93;50.07;57.73;8.31;12.15;13.03;15.15;98.69;84.59;26.96;79.38;53.58;41.68;11.39;17.12;13.09;92.85;96.72;52.16;13.54;520.08;526.98;1017.58;68.88;70.78;185.24;310.67;504.7;1525.89;2266.06;17.7;11.92;0.551;0.561;10.31;21.13;41.91;37.72;74.57;133.79;9.377.552;9.369.386;9.246.681;267.687;1.296.564;1.828.148;451.927;531.584;7.318.755;480.434;1.090.165;6.787.170;5.697.004;882.580;3.285.937
2017;UF;27;Alagoas;0.679;0.782;0.634;0.631;0.513;0.705;0.494;0.691;0.456;0.382;0.116;0.28;0.395;27.2;11.6;28;39.5;26.4;71.9;18.48;8.32;48;95.45;88.26;57.33;41.09;51.26;7.31;17.49;18.72;21.97;98.49;82.46;28.84;72.83;46.77;33.67;9.17;19.47;14.42;93.1;96.85;48.16;13.23;405.8;411.9;855.61;62.92;58.21;159.84;261.39;413.2;1139.87;1652.86;15.16;10.46;0.525;0.507;12.4;25.63;49.51;36.56;73.12;130.93;3.300.736;3.298.778;3.249.887;103.392;497.024;685.065;174.974;188.041;2.504.737;179.058;399.556;2.316.695;1.917.139;274.566;980.358
2017;UF;28;Sergipe;0.699;0.797;0.639;0.67;0.553;0.687;0.514;0.716;0.488;0.389;0.102;0.237;0.42;26.5;10.2;23.7;42;25.3;72.8;15.53;7.52;44.61;96.59;89.98;48.43;39.88;55.34;8.06;13.65;14.54;17.13;98.57;88.23;29.96;72.68;51.92;38.78;11.16;21.75;15.04;94.18;97.27;43.76;14.79;516.97;526.5;988.67;69.8;66.99;181.45;309.82;506.94;1520.27;2214.94;17.83;12.24;0.551;0.555;10.62;21.61;42.46;36.67;72;131.17;2.256.916;2.254.639;2.213.837;70.852;328.020;444.417;117.584;116.397;1.730.375;111.377;265.152;1.613.978;1.348.825;169.690;820.434
2017;UF;29;Bahia;0.71;0.811;0.655;0.675;0.563;0.707;0.517;0.723;0.491;0.39;0.108;0.251;0.422;27.2;10.8;25.1;42.2;26;73.64;16.76;8.34;45.84;96.95;88.32;55.35;42.03;56.27;8.01;12.12;12.9;15.03;98.56;85.99;30.91;75.88;52.47;40.72;9.53;21.16;16.01;94.25;96.85;48.83;12.31;534.64;544.32;1011.17;70.89;62.52;172.07;289.38;481.73;1628.44;2592.59;22.1;13.88;0.59;0.642;11.91;23.29;45.32;38.31;72.25;131.54;14.730.620;14.727.205;14.465.211;451.385;2.105.472;2.854.952;700.639;749.479;11.329.132;763.627;1.717.506;10.579.653;8.862.146;1.228.936;5.499.761
2017;UF;31;Minas Gerais;0.784;0.875;0.752;0.731;0.631;0.821;0.632;0.81;0.634;0.492;0.074;0.157;0.327;19.3;7.4;15.7;32.7;18.6;77.49;10.46;9.37;42.05;97.57;97.04;75.37;58.57;63.12;9.04;5.59;5.92;6.95;99.19;88.69;29.57;88.61;58.18;44.66;14.28;7.71;4.92;95.27;97.85;67.56;19.4;757.43;765.68;1201.07;71.77;151.49;322.88;503.77;743.65;2062.51;2966.38;12.51;8.7;0.493;0.428;3.09;7.18;20.78;26.48;74.91;155.24;20.898.151;20.894.909;20.669.889;540.412;2.520.840;3.520.476;859.265;999.636;16.669.633;1.094.938;2.542.330;15.669.997;13.127.667;1.957.528;9.413.871
2017;UF;32;Espirito Santo;0.78;0.892;0.731;0.727;0.659;0.77;0.62;0.83;0.61;0.471;0.07;0.166;0.352;20.5;7;16.6;35.2;19.6;78.53;8.45;8.27;43.32;97.56;93.41;64.96;52.24;65.86;9.36;5.6;5.93;6.86;99.31;82.92;29.14;85.97;62.33;48.6;15.34;12.96;9.25;93.85;97.94;55.44;18.75;739.68;752.19;1295.32;76.14;136.51;307.73;477.11;718.19;2057.35;2963.02;13.34;9.26;0.506;0.446;4.15;8.68;22.72;26.48;68.35;149.53;3.921.759;3.920.490;3.855.247;113.274;511.982;691.283;164.747;179.301;3.060.681;184.176;430.482;2.881.380;2.450.898;324.333;1.698.084
2017;UF;33;Rio de Janeiro;0.791;0.858;0.762;0.757;0.739;0.774;0.635;0.791;0.669;0.485;0.078;0.122;0.359;19.6;7.8;12.2;35.9;18.6;76.47;11.18;11.54;41.5;95.26;90.55;67.55;56.2;73.89;10.31;2.51;2.63;2.95;99.03;91.48;34.59;89.11;71.46;56.19;18.35;16.95;13.37;96.08;97.5;61.09;21.42;891;907.85;1467.01;71.96;158.77;351.19;550.23;849.13;2540.03;3623.27;14.21;9.96;0.519;0.464;3.36;6.62;18.37;17.25;64.82;149.97;17.050.949;17.042.458;16.726.080;383.270;1.839.710;2.540.827;617.001;701.117;14.017.787;773.080;1.832.813;13.316.669;11.483.856;1.967.313;7.436.636
2017;UF;35;Sao Paulo;0.831;0.889;0.826;0.781;0.742;0.872;0.677;0.83;0.729;0.513;0.066;0.118;0.343;18.5;6.6;11.8;34.3;17.6;78.35;9.6;9.25;41.6;97.16;96.55;83.91;71.18;74.17;10.37;2.76;2.9;3.35;99.23;87.66;29.46;94.12;70.77;57.59;20.55;5.39;4.08;95.13;95.76;72.59;22.25;1029.92;1042.15;1722.01;78.78;188.06;402.12;619.87;963.72;2976.5;4362.97;14.79;10.09;0.526;0.482;2.31;4.98;15.23;20.07;68.84;158.5;45.143.417;45.130.217;44.600.570;1.271.027;5.408.205;7.368.452;1.794.622;1.960.246;36.058.523;2.128.763;4.953.845;34.098.276;29.144.431;4.177.524;21.193.939
2017;UF;41;Parana;0.797;0.872;0.764;0.759;0.659;0.823;0.646;0.813;0.635;0.522;0.068;0.169;0.312;18.9;6.8;16.9;31.2;18.3;77.32;8.97;9.15;43.07;97.77;95.5;76.02;59.98;65.88;9.32;4.53;4.76;5.58;99.17;83;31.82;87.4;61.77;47.42;17.11;8.37;6.17;92.84;96.07;60.34;22.98;900;908.77;1487.61;77.42;195.28;401.22;599.73;881.78;2415.45;3432.65;11.51;8.1;0.481;0.4;2.07;4.78;13.99;23.97;72.62;157.51;11.248.537;11.246.752;11.138.261;286.110;1.417.531;1.924.053;486.031;506.521;8.891.597;559.628;1.345.914;8.385.075;7.039.160;1.029.382;5.240.435
2017;UF;42;Santa Catarina;0.817;0.907;0.778;0.772;0.683;0.83;0.694;0.85;0.684;0.576;0.063;0.121;0.254;15;6.3;12.1;25.4;14.6;79.4;8.93;9;39.32;97.05;96.91;75.28;62.63;68.32;9.72;2.54;2.69;3.1;99.73;86.33;32.57;91.88;64.12;48.28;17.12;9.01;5.97;93.82;98.56;59.26;25.56;978.64;987.13;1492.89;75.74;260.08;524.61;733.63;1055.02;2336.55;3122.25;7.96;5.96;0.414;0.294;1.38;2.65;8.32;14.6;62.59;157.54;6.973.130;6.971.007;6.910.995;172.759;775.327;1.082.512;255.674;307.184;5.633.019;341.158;805.857;5.325.834;4.519.977;627.888;3.438.083
2017;UF;43;Rio Grande do Sul;0.793;0.884;0.727;0.776;0.649;0.77;0.659;0.825;0.64;0.542;0.067;0.119;0.301;16.9;6.7;11.9;30.1;16.2;78.04;9.39;11.5;44.04;92.16;94.87;64.77;56.16;64.92;9.6;3.12;3.26;3.69;99.19;88.29;34.01;87.96;61.35;45.75;15.67;13.12;8.18;93.94;98.28;53.1;24.32;998.33;1005.65;1499.65;71.19;211.32;445.65;665.03;1000.89;2668.24;3763.89;11.46;8.12;0.481;0.41;2.03;3.89;12.28;25.04;64.51;156.36;11.261.515;11.259.369;11.177.448;276.348;1.277.813;1.751.137;442.851;473.323;9.113.084;484.909;1.159.965;8.639.760;7.479.794;1.294.995;5.311.875
2017;UF;50;Mato Grosso do Sul;0.762;0.846;0.708;0.738;0.628;0.752;0.614;0.769;0.59;0.511;0.091;0.167;0.308;19.4;9.1;16.7;30.8;18.9;75.74;13.7;8.04;46.85;96.67;89.65;64.57;50.01;62.77;9.21;4.73;5.02;5.86;98.68;89.55;34.15;82.26;59.03;45.67;15.6;13.78;9.45;94.63;96.29;57.75;21.96;791.4;797.61;1341.84;78.14;177.76;354.67;544.93;828.17;2058.92;2798.02;10.51;7.73;0.464;0.371;1.79;5.4;17.41;28.85;79.7;164.9;2.648.371;2.646.971;2.626.375;80.307;367.232;486.720;123.885;119.488;2.016.412;117.196;305.064;1.896.923;1.591.859;212.989;1.213.303
2017;UF;51;Mato Grosso;0.77;0.824;0.757;0.733;0.652;0.816;0.614;0.74;0.606;0.515;0.102;0.199;0.297;20.3;10.2;19.9;29.7;19.9;74.44;16.6;6.67;44.35;95.61;97.62;80.58;52.73;65.16;8.99;6.11;6.49;7.63;99;87.62;33.09;88.33;60.74;45.69;14.38;6.88;4.32;95.31;98.04;69.35;22.11;766.18;774.42;1359.82;80.26;169.63;356.6;540.49;793.33;1977.32;2768.87;10.52;7.51;0.463;0.37;1.99;6.07;17.75;17.9;81.7;157.03;3.346.410;3.345.900;3.310.293;95.390;494.387;652.822;177.274;158.434;2.541.425;142.667;381.548;2.382.991;2.001.442;223.241;1.502.404
2017;UF;52;Goias;0.765;0.821;0.743;0.735;0.642;0.8;0.613;0.742;0.613;0.506;0.096;0.175;0.312;19.9;9.6;17.5;31.2;19.4;74.26;14.6;7.78;41.85;95.24;95.21;70.68;58.77;64.18;9.18;5.64;5.99;7.05;99.29;83.25;31.42;86.41;59.78;46.2;14.36;9.51;5.41;93.74;97.98;57.77;21.58;777.03;784.47;1323.6;79.93;172.32;348.76;525.37;765.37;2065.19;2945.63;11.31;7.93;0.477;0.396;2.7;5.49;17.62;27.4;71.79;159.65;6.824.117;6.823.810;6.759.103;187.050;891.692;1.239.259;282.119;347.567;5.341.646;335.360;824.142;4.994.078;4.169.935;530.932;3.181.832
2017;UF;53;Distrito Federal;0.842;0.888;0.797;0.842;0.793;0.799;0.654;0.825;0.699;0.485;0.071;0.123;0.424;22.3;7.1;12.3;42.4;20.6;78.27;10.37;7.21;37.94;93.25;95.32;65.99;65.23;79.29;11.33;2.76;2.94;3.54;99.17;90.66;43.94;92.1;76.64;66.54;32.51;13.48;9.43;94.89;97.31;60.55;33.14;1508.91;1523.02;2434.12;76.5;187.41;411.07;704.46;1419.86;4825.04;6746.87;22.55;16.12;0.593;0.662;2.6;4.98;15.07;25.81;62.65;156.17;2.931.057;2.927.801;2.900.691;69.963;377.018;529.801;137.834;152.783;2.336.251;170.242;373.682;2.183.468;1.809.785;211.351;1.386.364
2018;UF;11;Rondonia;0.73;0.778;0.705;0.71;0.584;0.774;0.572;0.687;0.571;0.476;0.117;0.19;0.329;21.7;11.7;19;32.9;21.2;71.69;19.31;6.62;42.99;95.5;93.55;65.46;55.02;58.41;8.58;6.2;6.51;7.82;98.37;84.13;33.22;83.94;52.87;39.77;12.44;10.79;7.32;93.11;97.38;54.86;23.68;663.76;672.77;1268.52;79.99;131.46;280.75;433.7;669.65;1804.92;2571.35;12.48;8.76;0.496;0.431;3.49;8.96;26.56;23.8;75.06;156.71;1.747.154;1.747.154;1.723.762;47.825;241.497;331.998;78.067;90.500;1.337.594;94.265;222.170;1.247.094;1.024.923;115.687;728.128
2018;UF;12;Acre;0.733;0.825;0.706;0.676;0.633;0.745;0.531;0.743;0.532;0.379;0.1;0.246;0.44;27.6;10;24.6;44;26.2;74.51;15.88;6.04;49.53;87.12;87.52;68.23;55.06;63.32;8.61;11.17;12.03;14.71;96.73;84.17;33.1;85.51;57.78;45.3;15.04;14.24;11.53;91.75;95.11;56.3;19.65;536.77;543.04;1093.16;71.86;61.34;182.04;313.3;527.05;1597.57;2307.15;18.96;13.13;0.557;0.589;11.96;22.2;42.24;39.78;68.72;128.96;853.023;852.608;842.771;30.437;138.550;187.688;49.249;49.138;621.986;51.629;114.356;572.848;458.491;51.501;300.167
2018;UF;13;Amazonas;0.718;0.789;0.717;0.655;0.681;0.735;0.547;0.701;0.599;0.39;0.112;0.165;0.405;23.9;11.2;16.5;40.5;22.7;72.31;17.29;5.89;48.87;90.34;88.85;65.93;48.85;68.13;9.62;5.41;5.81;7.04;98.33;85.56;31.63;83.6;64.08;52.83;14.67;15.98;12.38;93.15;96.42;55.77;15.5;470.59;475.65;971.84;75.05;67.34;168.95;275.44;463.57;1380.73;1982.67;16.78;11.69;0.544;0.538;10.14;23.89;46.9;42.04;77.36;135.46;3.921.508;3.918.399;3.876.736;127.265;641.420;875.938;225.759;234.518;2.865.153;228.877;545.263;2.630.634;2.085.370;230.954;1.417.668
2018;UF;14;Roraima;0.76;0.784;0.774;0.723;0.725;0.799;0.562;0.702;0.637;0.396;0.105;0.177;0.452;26.1;10.5;17.7;45.2;24.5;72.01;16.96;4.63;43.68;95.54;90.7;72.3;61.04;72.48;10.08;6;6.43;8.02;98.16;90.63;35.55;89.44;67.73;58.57;19.18;11.29;9.11;95.2;96.33;63.29;24.56;718.35;741.04;1441.03;83.22;89.43;229.22;404.79;681.57;2189.82;3117.67;19.57;13.74;0.566;0.57;6.79;15.93;33.42;21.78;72.49;134.47;513.466;513.025;497.319;17.633;82.469;109.628;27.614;27.159;381.145;34.901;77.373;353.986;276.612;23.766;212.374
2018;UF;15;Para;0.707;0.79;0.671;0.667;0.6;0.71;0.531;0.706;0.545;0.39;0.106;0.188;0.416;24.9;10.6;18.8;41.6;23.7;72.41;15.71;6.24;49.22;95.46;86.05;58.49;44.01;59.99;8.6;8.41;9.04;10.67;98.62;86.5;33.17;77;55.94;42.95;10.77;21.15;17.41;93.51;96.66;51.64;15.21;508.36;514.08;1019.04;74.6;73.84;176.92;285.05;473.83;1546.71;2309.95;18.42;12.34;0.562;0.573;9.06;21.25;45.43;39.34;77.66;139.12;8.472.029;8.464.115;8.369.935;273.027;1.428.346;1.904.383;516.041;476.036;6.205.907;470.118;1.099.851;5.729.870;4.630.018;528.336;3.137.437
2018;UF;16;Amapa;0.741;0.824;0.742;0.666;0.716;0.756;0.551;0.718;0.61;0.381;0.129;0.178;0.428;25.7;12.9;17.8;42.8;24.5;74.42;23.01;5.12;49.46;92.06;90.73;65.45;53.99;71.58;9.84;5.57;5.85;7.28;99.28;86.78;41.54;88.68;67.08;55.3;17.23;17.03;14.16;93.67;97.04;53.73;27.59;506.21;513;1192.14;81.02;75.54;174.35;283.6;503.01;1496.39;2126.33;17.02;11.98;0.546;0.546;8.58;22.05;46.61;31.69;81.5;141.38;821.545;821.060;810.191;30.262;143.322;192.191;49.403;48.869;591.784;53.826;113.073;542.914;429.840;42.103;282.051
2018;UF;17;Tocantins;0.749;0.814;0.741;0.698;0.618;0.811;0.572;0.732;0.575;0.445;0.101;0.224;0.363;23.7;10.1;22.4;36.3;22.9;73.81;15;8.88;49.07;98.2;94.82;74.62;56.93;61.75;8.74;9.3;9.98;11.6;99.5;87.33;33.73;87.83;56.7;44.99;14.4;10.12;6.14;95.59;97.96;65.61;20.07;617;623.64;1186.04;76.87;106.43;241.22;376.96;588.4;1778.98;2604.03;14.98;10.23;0.529;0.502;4.82;13.15;32.25;29.97;79.05;148.01;1.542.150;1.541.387;1.524.974;48.702;218.442;300.219;78.074;81.776;1.171.466;76.573;176.835;1.089.689;912.854;136.980;614.948
2018;UF;21;Maranhao;0.686;0.769;0.685;0.613;0.562;0.757;0.496;0.676;0.503;0.359;0.121;0.265;0.414;27.7;12.1;26.5;41.4;26.7;71.11;19.57;7.4;52.56;98.47;90.61;66.08;47.73;56.22;7.72;14.67;15.89;19.16;98.94;84.77;27.33;81.31;50.34;37.51;8.52;14.93;11.47;94.57;97.29;56.4;12.75;362.29;370.49;800.74;67.67;42.17;138.49;234.79;380.67;1015.39;1422.36;15.75;11.24;0.528;0.517;17.35;29.88;54.11;36.61;65.88;123.3;7.000.726;7.000.198;6.845.374;231.021;1.197.817;1.614.672;412.259;416.854;5.106.908;407.107;890.845;4.690.053;3.799.207;517.963;2.133.869
2018;UF;22;Piaui;0.699;0.772;0.671;0.658;0.544;0.746;0.513;0.686;0.502;0.393;0.112;0.252;0.403;26.5;11.2;25.2;40.3;25.6;71.3;18.1;9.39;49.5;98.73;88.54;60.6;50.44;54.35;7.66;15.1;16.07;18.98;99.29;90.57;35.13;82.22;48.85;35.87;10.69;17.98;13.76;95.47;97.18;53.42;21.15;481.46;483.43;889.38;64.62;65.48;176.44;301.34;501.18;1362.47;1943.36;16.07;11.26;0.53;0.534;11.33;23.46;43.13;44.11;74.89;129.94;3.263.754;3.262.244;3.248.975;97.241;464.494;622.156;170.252;157.661;2.489.606;169.530;384.429;2.331.944;1.947.515;306.465;1.138.701
2018;UF;23;Ceara;0.739;0.819;0.74;0.666;0.601;0.821;0.55;0.743;0.56;0.4;0.093;0.243;0.4;25.6;9.3;24.3;40;24.5;74.15;13.31;9.37;46.25;99.45;94.43;75.44;59.27;60.07;8.22;13.06;13.92;16.48;99.33;86.46;26.39;86.83;54.53;41.24;11.22;9.37;6.56;95.45;98.33;66.41;15.73;506.02;510.42;896.85;67.99;72.52;185.48;304.96;487.47;1481.57;2220.41;17.21;11.49;0.547;0.553;9.52;20.64;42.9;39.74;74.64;137.04;9.072.980;9.064.829;8.986.739;257.071;1.231.397;1.673.720;414.544;442.322;7.053.574;467.850;1.134.619;6.611.251;5.476.631;849.761;3.464.164
2018;UF;24;Rio Grande do Norte;0.739;0.851;0.69;0.686;0.591;0.745;0.554;0.776;0.543;0.403;0.088;0.213;0.412;25;8.8;21.3;41.2;23.8;76.08;13.61;9.31;47.09;99.09;93.24;53.9;51.82;59.07;8.57;13.23;13.95;16.15;98.69;87.88;33.39;77.08;55.49;44.25;14.16;16.23;10.57;94.32;97.52;47.96;21.6;569.89;573.73;1045.29;67.07;79.6;199.9;342.57;568.92;1657.1;2343.51;16.77;11.86;0.54;0.547;8.42;19.27;39.01;39.45;77.21;136.46;3.479.010;3.478.599;3.455.298;96.592;492.414;643.750;168.322;151.336;2.689.065;190.380;421.130;2.537.728;2.116.598;323.791;1.270.380
2018;UF;25;Paraiba;0.711;0.812;0.658;0.672;0.525;0.736;0.52;0.732;0.484;0.398;0.098;0.265;0.408;26.8;9.8;26.5;40.8;25.7;73.69;14.75;9.68;48.97;96.66;89.15;58.07;50.67;52.54;7.69;15.93;17.02;19.97;98.34;87.82;32.15;76.77;47.8;37.71;11.48;17.37;11.5;94.36;96.07;51.66;19.19;525.07;528.68;969.06;67.84;77.23;187.05;314.22;497.59;1551.28;2314.31;17.51;11.74;0.549;0.555;9.22;20.51;41.08;42.79;78.67;135.07;3.975.329;3.974.038;3.946.908;127.980;555.512;756.814;175.193;201.301;3.053.476;199.577;465.887;2.852.174;2.386.287;384.988;1.457.041
2018;UF;26;Pernambuco;0.735;0.826;0.719;0.669;0.613;0.779;0.553;0.756;0.562;0.399;0.085;0.219;0.403;24.7;8.5;21.9;40.3;23.6;74.53;11.78;8.56;45.07;97.94;91.6;64.13;57.81;61.27;8.72;11.95;12.65;14.79;99.4;87.54;26.77;80.48;57.5;45.82;13.53;14.32;10.15;94.48;97.27;54.37;16.25;512.75;519;980.45;71.06;74.48;189.88;318.17;512.43;1464.98;2148.52;16.25;11.08;0.534;0.527;9.16;19.95;41.3;36.4;74.27;135.9;9.439.033;9.435.406;9.321.704;277.347;1.297.210;1.767.421;424.232;470.210;7.314.669;457.512;1.121.486;6.844.459;5.722.972;807.975;3.498.363
2018;UF;27;Alagoas;0.689;0.788;0.651;0.637;0.524;0.725;0.49;0.7;0.468;0.359;0.112;0.281;0.437;28.9;11.2;28.1;43.7;27.7;72.25;17.41;8.75;47.33;96.31;91;57.45;45.21;52.37;7.6;17.01;18.24;21.44;98.85;82.46;31.27;75.16;47.51;36.03;11.33;17.68;12.35;93.02;97.44;48.73;16.63;421.03;432.73;942.98;65.42;45.66;150.9;258.42;429.96;1226.22;1785.52;18.17;12.48;0.55;0.558;15.19;27.26;49.62;32.88;65.71;122.87;3.315.564;3.314.057;3.224.462;98.698;478.851;672.658;170.338;193.807;2.540.561;181.549;412.336;2.346.754;1.934.417;290.125;965.734
2018;UF;28;Sergipe;0.71;0.801;0.66;0.676;0.577;0.706;0.514;0.722;0.507;0.37;0.099;0.232;0.453;27.7;9.9;23.2;45.3;26.1;73.05;14.84;7.65;44.49;97.34;90.72;47.65;46.71;57.65;8.29;12.63;13.46;15.9;99.52;89.29;32.45;74.9;53.99;41.29;12.7;22.47;14.87;95.15;98.29;42.83;17.62;538.12;547.83;1058.17;70.63;62.16;174.96;294.5;504.57;1657.41;2478;20.9;13.98;0.577;0.619;10.99;22.41;45.26;33.79;69.36;132.51;2.277.956;2.276.688;2.236.321;69.109;331.662;449.217;112.540;117.555;1.750.704;124.591;286.051;1.633.149;1.347.097;174.199;816.260
2018;UF;29;Bahia;0.71;0.815;0.66;0.664;0.564;0.714;0.518;0.729;0.494;0.387;0.105;0.251;0.417;26.9;10.5;25.1;41.7;25.8;73.87;16.11;8.92;45.85;98.21;89.04;53.59;44.66;56.44;8.12;12.32;13.15;15.34;98.96;87.98;32.08;75.91;52.54;41.98;10.16;21.68;15.07;94.64;97;47.43;13.41;499.19;505.86;914.88;69.03;65.89;178.57;293.97;492.88;1458.48;2158.84;17.66;11.93;0.55;0.559;10.66;21.67;44.59;37.04;70.85;134.26;14.793.319;14.785.230;14.590.403;413.192;2.025.167;2.801.565;662.355;776.398;11.461.606;810.685;1.784.946;10.685.208;8.900.262;1.319.019;5.550.127
2018;UF;31;Minas Gerais;0.784;0.879;0.748;0.733;0.623;0.82;0.634;0.816;0.63;0.495;0.072;0.158;0.325;19.2;7.2;15.8;32.5;18.5;77.73;10.02;9.85;42.67;98.08;96.52;74.82;58.6;62.31;9.07;5.77;6.08;6.96;99.19;90.8;29.72;89.2;57.69;45.26;14.79;7.58;4.59;96.29;97.8;69.34;19.58;767.86;775.6;1210.71;72.01;155.49;325.92;514.21;759.48;2084.75;2987.05;12.41;8.66;0.492;0.424;2.74;6.71;21.04;28.32;75.22;160.2;21.030.104;21.021.202;20.811.253;543.754;2.533.339;3.492.906;881.098;959.566;16.811.055;959.263;2.325.845;15.851.489;13.525.643;2.071.176;9.556.952
